,Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume,twitter,avg_sentiment,total_tweets,total_retweets,total_favorites,change
406,2008-05-14,586.5,591.19,575.25,576.3,8742800.0,0.0,1.0,294.15803768237635,296.5102988873728,288.51562007977327,289.0422457226829,8742800.0,,0.0,0.0,0.0,0.0,-6.7000000000000455
407,2008-05-15,579.0,582.95,575.61,581.0,8676700.0,0.0,1.0,290.39642594730765,292.3775414611105,288.69617744305657,291.39952240999264,8676700.0,,0.0,0.0,0.0,0.0,4.7000000000000455
408,2008-05-16,581.43,584.68,578.32,580.0701,8539600.0,0.0,1.0,291.61518814946993,293.24521990133303,290.05537314999475,290.93313270966735,8539600.0,,0.0,0.0,0.0,0.0,-0.9298999999999751
409,2008-05-19,578.55,588.88,573.52,577.52,11197700.0,0.0,1.0,290.1707292432035,295.35172247297163,287.6479416395508,289.65413456492075,11197700.0,,0.0,0.0,0.0,0.0,-2.550100000000043
410,2008-05-20,574.63,582.48,572.91,578.6,6620500.0,0.0,1.0,288.20466017634095,292.1418137923796,287.3419972184318,290.19580665477065,6620500.0,,0.0,0.0,0.0,0.0,1.080000000000041
411,2008-05-21,577.79,581.41,547.89,549.99,12923200.0,0.0,1.0,289.7895525873832,291.60515718484305,274.79326047024244,275.8465117560617,12923200.0,,0.0,0.0,0.0,0.0,-28.610000000000014
412,2008-05-22,551.67,554.21,540.25,549.46,10142400.0,0.0,1.0,276.6891127847171,277.9630452923271,270.96143198278577,275.5806911934502,10142400.0,,0.0,0.0,0.0,0.0,-0.5299999999999727
413,2008-05-23,546.91,553.0,537.81,544.62,8854100.0,0.0,1.0,274.3017432035268,277.3561719324026,269.73765429831,273.1531977537525,8854100.0,,0.0,0.0,0.0,0.0,-4.840000000000032
414,2008-05-27,544.26,562.6,543.85,560.9,7723200.0,0.0,1.0,272.97264039046917,282.17103495329064,272.7670056156188,281.31840296000837,7723200.0,,0.0,0.0,0.0,0.0,16.279999999999973
415,2008-05-28,567.96,571.49,561.1,568.24,8092600.0,0.0,1.0,284.85933347328654,286.6297987299255,281.41871260627687,284.9997669780623,8092600.0,,0.0,0.0,0.0,0.0,7.340000000000032
416,2008-05-29,574.79,585.88,573.2,583.0,9680300.0,0.0,1.0,288.2849078933557,293.847077778944,287.4874462055212,292.40261887267764,9680300.0,,0.0,0.0,0.0,0.0,14.759999999999991
417,2008-05-30,583.47,589.92,581.3,585.8,6443900.0,0.0,1.0,292.6383465414086,295.8733326335677,291.54998687939536,293.8069539204366,6443900.0,,0.0,0.0,0.0,0.0,2.7999999999999545
418,2008-06-02,582.5,583.89,571.2701,575.0,7341000.0,0.0,1.0,292.15184475700636,292.84899679857244,286.51950827385326,288.39023302193766,7341000.0,,0.0,0.0,0.0,0.0,-10.799999999999955
419,2008-06-03,577.945,580.4999,560.61,567.3,8601900.0,0.0,1.0,289.86729256324134,291.14869813949826,281.17295397291906,284.52831164060035,8601900.0,,0.0,0.0,0.0,0.0,-7.7000000000000455
420,2008-06-04,565.33,578.0,564.55,572.22,6719600.0,0.0,1.0,283.5402616248557,289.8948777159652,283.14905400440847,286.9959289388055,6719600.0,,0.0,0.0,0.0,0.0,4.920000000000073
421,2008-06-05,576.21,588.04,576.21,586.3,7825500.0,0.0,1.0,288.99710638186207,294.9304219586438,288.99710638186207,294.05772803610785,7825500.0,,0.0,0.0,0.0,0.0,14.079999999999927
422,2008-06-06,579.89,580.72,567.0,567.0,9459500.0,0.0,1.0,290.8428038732025,291.25908890521674,284.37784717119763,284.37784717119763,9459500.0,,0.0,0.0,0.0,0.0,-19.299999999999955
423,2008-06-09,568.06,570.0,545.4,557.87,10566000.0,0.0,1.0,284.90948829642065,285.8824918652252,273.54440537419964,279.79871181904065,10566000.0,,0.0,0.0,0.0,0.0,-9.129999999999995
424,2008-06-10,549.3,558.82,546.78,554.17,7307400.0,0.0,1.0,275.5004434764353,280.27518263881603,274.23654193345226,277.9429833630733,7307400.0,,0.0,0.0,0.0,0.0,-3.7000000000000455
425,2008-06-11,556.0,557.34,544.46,545.2,7618100.0,0.0,1.0,278.86081662643016,279.53289125642914,273.07295003673767,273.4440957279312,7618100.0,,0.0,0.0,0.0,0.0,-8.969999999999914
426,2008-06-12,548.01,558.0,546.88,552.95,10972200.0,0.0,1.0,274.8534462580036,279.86391308911516,274.28669675658654,277.3310945208356,10972200.0,,0.0,0.0,0.0,0.0,7.75
427,2008-06-13,561.95,575.7,561.336,571.51,12356400.0,0.0,1.0,281.84502860291803,288.74131678387744,281.53707798887365,286.6398296945523,12356400.0,,0.0,0.0,0.0,0.0,18.559999999999945
428,2008-06-16,566.5,579.1,566.5,572.81,7078500.0,0.0,1.0,284.1270730555264,290.44658077044187,284.1270730555264,287.2918423952975,7078500.0,,0.0,0.0,0.0,0.0,1.2999999999999545
429,2008-06-17,576.02,578.07,568.38,569.46,6918800.0,0.0,1.0,288.901812217907,289.9299860921592,285.0699837304503,285.6116558203002,6918800.0,,0.0,0.0,0.0,0.0,-3.349999999999909
430,2008-06-18,564.96,568.99,559.16,562.38,6755600.0,0.0,1.0,283.354688779259,285.37592815156916,280.4457090374724,282.0606943423953,6755600.0,,0.0,0.0,0.0,0.0,-7.080000000000041
431,2008-06-19,554.87,563.78,550.81,560.2,11354800.0,0.0,1.0,278.2940671250131,282.7628618662748,276.25778130576253,280.9673191980686,11354800.0,,0.0,0.0,0.0,0.0,-2.17999999999995
432,2008-06-20,547.84,556.98,544.51,546.43,11954200.0,0.0,1.0,274.76818305867533,279.35233389314584,273.09802744830483,274.0610000524824,11954200.0,,0.0,0.0,0.0,0.0,-13.770000000000095
433,2008-06-23,545.36,553.15,542.02,545.21,7264500.0,0.0,1.0,273.524343444946,277.431404167104,271.849172352262,273.4491112102446,7264500.0,,0.0,0.0,0.0,0.0,-1.2199999999999136
434,2008-06-24,544.86,551.19,535.1,542.3,9335800.0,0.0,1.0,273.27356932927466,276.4483696336728,268.3784585913719,271.9896058570379,9335800.0,,0.0,0.0,0.0,0.0,-2.910000000000082
435,2008-06-25,544.0,557.7999,543.67,551.0,8236100.0,0.0,1.0,272.84223785032015,279.7635532880235,272.6767269339771,276.3530754697176,8236100.0,,0.0,0.0,0.0,0.0,8.700000000000045
436,2008-06-26,544.59,544.93,528.26,528.82,11307600.0,0.0,1.0,273.13815130681223,273.30867770546865,264.94786868898916,265.228735698541,11307600.0,,0.0,0.0,0.0,0.0,-22.17999999999995
437,2008-06-27,527.41,530.0,515.09,528.07,10884100.0,0.0,1.0,264.521552692348,265.82056261152513,258.3424784822085,264.85257452503413,10884100.0,,0.0,0.0,0.0,0.0,-0.75
438,2008-06-30,532.25,538.0,523.06,526.42,7523000.0,0.0,1.0,266.9490461320457,269.8329484622652,262.3398178860082,264.02501994331897,7523000.0,,0.0,0.0,0.0,0.0,-1.650000000000091
439,2008-07-01,520.0,536.72,517.0,534.73,9909800.0,0.0,1.0,260.8050802981001,269.1909667261468,259.3004356040726,268.1928857457752,9909800.0,,0.0,0.0,0.0,0.0,8.31000000000006
440,2008-07-02,535.77,540.38,526.06,527.04,8437500.0,0.0,1.0,268.71449590637144,271.0266332528603,263.8444625800357,264.33597984675134,8437500.0,,0.0,0.0,0.0,0.0,-7.690000000000055
441,2008-07-03,531.0,539.23,527.5,537.0,4796100.0,0.0,1.0,266.32211084286763,270.44985278681645,264.56669203316886,269.3314002309227,4796100.0,,0.0,0.0,0.0,0.0,9.960000000000036
442,2008-07-07,542.33,549.0,535.6,543.91,8501800.0,0.0,1.0,272.00465230397816,275.34997900703263,268.6292327070432,272.79709850949934,8501800.0,,0.0,0.0,0.0,0.0,6.909999999999968
443,2008-07-08,545.34,555.19,540.0,554.53,9854900.0,0.0,1.0,273.5143124803191,278.4545625590428,270.83604492495016,278.1235407263567,9854900.0,,0.0,0.0,0.0,0.0,10.620000000000005
444,2008-07-09,550.76,555.68,540.73,541.55,8299600.0,0.0,1.0,276.2327038941954,278.7003211924005,271.20217513383017,271.613444683531,8299600.0,,0.0,0.0,0.0,0.0,-12.980000000000018
445,2008-07-10,545.0,549.5,530.721,540.57,8654700.0,0.0,1.0,273.34378608166264,275.6007531227039,266.1821788863231,271.12192741681537,8654700.0,,0.0,0.0,0.0,0.0,-0.9799999999999045
446,2008-07-11,536.5,539.5,519.43,533.8,9952800.0,0.0,1.0,269.0806261152514,270.5852708092789,260.5191978062349,267.7264458906266,9952800.0,,0.0,0.0,0.0,0.0,-6.7700000000000955
447,2008-07-14,536.5,540.0641,515.45,521.62,8840700.0,0.0,1.0,269.0806261152514,270.86819416657914,258.52303584549185,261.617588432875,8840700.0,,0.0,0.0,0.0,0.0,-12.17999999999995
448,2008-07-15,516.28,527.5,501.1,516.09,12129800.0,0.0,1.0,258.93932087750596,264.56669203316886,251.3258187257269,258.844026713551,12129800.0,,0.0,0.0,0.0,0.0,-5.529999999999973
449,2008-07-16,514.04,536.5,510.6,535.6,9474900.0,0.0,1.0,257.8158528392988,269.0806261152514,256.0905269234806,268.6292327070432,9474900.0,,0.0,0.0,0.0,0.0,19.50999999999999
450,2008-07-17,535.35,537.05,524.5,533.44,17557200.0,0.0,1.0,268.5038456492075,269.3564776424897,263.0620473391414,267.5458885273434,17557200.0,,0.0,0.0,0.0,0.0,-2.159999999999968
451,2008-07-18,498.84,498.98,478.19,481.32,22562200.0,0.0,1.0,250.1923197228928,250.2625364752808,239.83534874567022,241.40519470977227,22562200.0,,0.0,0.0,0.0,0.0,-52.12000000000006
452,2008-07-21,480.44,484.09,465.7,468.8,11791100.0,0.0,1.0,240.9638322661908,242.7944833105909,233.5710113362024,235.12581085336416,11791100.0,,0.0,0.0,0.0,0.0,-12.519999999999982
453,2008-07-22,467.0,480.25,465.6005,477.11,9373600.0,0.0,1.0,234.22302403694763,240.86853810223576,233.5211072871838,239.29367665582032,9373600.0,,0.0,0.0,0.0,0.0,8.310000000000002
454,2008-07-23,482.0,497.23,478.1,489.22,9778400.0,0.0,1.0,241.74624750708512,249.3848270704314,239.79020940484935,245.367425737378,9778400.0,,0.0,0.0,0.0,0.0,12.110000000000014
455,2008-07-24,496.84,496.87,475.62,475.62,7074700.0,0.0,1.0,249.18922326020783,249.2042697071481,238.54636979112004,238.54636979112004,7074700.0,,0.0,0.0,0.0,0.0,-13.600000000000023
456,2008-07-25,486.96,493.13199999999995,481.5,491.98,6360600.0,0.0,1.0,244.23392673454396,247.32948241838986,241.49547339141387,246.75169885588332,6360600.0,,0.0,0.0,0.0,0.0,16.360000000000014
457,2008-07-28,492.09,492.09,475.13,477.12,6313600.0,0.0,1.0,246.80686916133092,246.80686916133092,238.30061115776212,239.29869213813373,6313600.0,,0.0,0.0,0.0,0.0,-14.860000000000014
458,2008-07-29,479.3,487.26,478.0,483.11,5599900.0,0.0,1.0,240.3920672824604,244.38439120394668,239.74005458171516,242.3029660438753,5599900.0,,0.0,0.0,0.0,0.0,5.990000000000009
459,2008-07-30,485.5,486.02,472.81,482.7,6974400.0,0.0,1.0,243.50166631678385,243.76247139708198,237.13701926104758,242.0973312690249,6974400.0,,0.0,0.0,0.0,0.0,-0.410000000000025
460,2008-07-31,475.96,480.89,471.44,473.75,5724400.0,0.0,1.0,238.71689618977643,241.1895289702949,236.44989818410832,237.60847459850947,5724400.0,,0.0,0.0,0.0,0.0,-8.949999999999989
461,2008-08-01,472.06,473.22,462.5,467.86,6009700.0,0.0,1.0,236.7608580875407,237.34265403589802,231.9660569959064,234.65435551590213,6009700.0,,0.0,0.0,0.0,0.0,-5.889999999999986
462,2008-08-04,468.8,473.01,461.9,463.0,4969000.0,0.0,1.0,235.12581085336416,237.23732890731603,231.66512805710087,232.21683111157762,4969000.0,,0.0,0.0,0.0,0.0,-4.860000000000014
463,2008-08-05,467.89,480.08,466.33,479.85,7161800.0,0.0,1.0,234.66940196284244,240.78327490290752,233.88698672194812,240.66791880969882,7161800.0,,0.0,0.0,0.0,0.0,16.850000000000023
464,2008-08-06,478.37,489.77,472.51,486.34,6744800.0,0.0,1.0,239.92562742731187,245.6432772646164,236.98655479164483,243.92296683111155,6744800.0,,0.0,0.0,0.0,0.0,6.489999999999952
465,2008-08-07,482.0,484.0,476.41,479.12,5542000.0,0.0,1.0,241.74624750708512,242.74934396977014,238.94259289388057,240.3017886008187,5542000.0,,0.0,0.0,0.0,0.0,-7.21999999999997
466,2008-08-08,480.15,495.75,475.69,495.01,7471100.0,0.0,1.0,240.81838327910148,248.64253568804446,238.58147816731395,248.27138999685104,7471100.0,,0.0,0.0,0.0,0.0,15.889999999999986
467,2008-08-11,492.47,508.88,491.78,500.84,8470100.0,0.0,1.0,246.99745748924113,255.22786396557154,246.65138920961482,251.1954161855778,8470100.0,,0.0,0.0,0.0,0.0,5.829999999999984
468,2008-08-12,502.0,506.13,498.0,502.61,5505800.0,0.0,1.0,251.77721213393517,253.8486063293797,249.77101920856515,252.0831565550541,5505800.0,,0.0,0.0,0.0,0.0,1.7700000000000387
469,2008-08-13,501.6,503.54,493.88,500.03,7243700.0,0.0,1.0,251.57659284139814,252.54959641020255,247.70464049543403,250.78916211819043,7243700.0,,0.0,0.0,0.0,0.0,-2.580000000000041
470,2008-08-14,497.7,507.61,496.29,505.49,5831300.0,0.0,1.0,249.6205547391624,254.59089771176656,248.91337173296947,253.52761546132047,5831300.0,,0.0,0.0,0.0,0.0,5.460000000000036
471,2008-08-15,506.99,510.66,505.5,510.15,7084300.0,0.0,1.0,254.2799378083342,256.12061981736116,253.53263094363388,255.8648302193765,7084300.0,,0.0,0.0,0.0,0.0,4.659999999999968
472,2008-08-18,509.84,510.0,495.5101,498.3,6661100.0,0.0,1.0,255.70935026766028,255.78959798467514,248.52221426734542,249.9214836779679,6661100.0,,0.0,0.0,0.0,0.0,-11.849999999999966
473,2008-08-19,490.43,498.28,486.63,490.5,6086900.0,0.0,1.0,245.9742990973024,249.91145271334102,244.06841581820092,246.0094074734964,6086900.0,,0.0,0.0,0.0,0.0,-7.800000000000011
474,2008-08-20,494.72,496.69,482.5701,485.0,7956200.0,0.0,1.0,248.12594100976173,249.11399102550646,242.0321801537735,243.25089220111263,7956200.0,,0.0,0.0,0.0,0.0,-5.5
475,2008-08-21,482.92,489.8999,479.27,486.53,7021100.0,0.0,1.0,242.20767187992024,245.7084283798677,240.37702083552009,244.01826099506664,7021100.0,,0.0,0.0,0.0,0.0,1.5299999999999727
476,2008-08-22,491.5,494.876,489.48,490.59,4589800.0,0.0,1.0,246.5109557048389,248.20418253385117,245.49782827752705,246.05454681431718,4589800.0,,0.0,0.0,0.0,0.0,4.060000000000002
477,2008-08-25,486.11,497.0,481.5,483.01,4024500.0,0.0,1.0,243.8076107379028,249.26947097722262,241.49547339141387,242.25281122074105,4024500.0,,0.0,0.0,0.0,0.0,-7.579999999999984
478,2008-08-26,483.46,483.46,470.59,474.16,6609700.0,0.0,1.0,242.4785079248452,242.4785079248452,236.02358218746718,237.81410937336,6609700.0,,0.0,0.0,0.0,0.0,-8.849999999999966
479,2008-08-27,473.73,474.83,464.84,468.58,8765400.0,0.0,1.0,237.59844363388262,238.1501466883594,233.1396798572478,235.01547024246875,8765400.0,,0.0,0.0,0.0,0.0,-5.580000000000041
480,2008-08-28,472.49,476.45,470.33,473.78,6053300.0,0.0,1.0,236.976523827018,238.96265482313424,235.8931796473181,237.62352104544976,6053300.0,,0.0,0.0,0.0,0.0,5.199999999999989
481,2008-08-29,469.75,471.01,462.33,463.29,7688700.0,0.0,1.0,235.6022816731395,236.23423244463103,231.88079379657813,232.36228009866696,7688700.0,,0.0,0.0,0.0,0.0,-10.489999999999952
482,2008-09-02,476.77,482.18,461.42,465.25,12210700.0,0.0,1.0,239.12315025716384,241.8365261887268,231.42438490605647,233.34531463209822,12210700.0,,0.0,0.0,0.0,0.0,1.9599999999999795
483,2008-09-03,468.195,474.2899,459.58,464.41,8620500.0,0.0,1.0,234.8223741734019,237.8792604886113,230.50153616038625,232.92401411777053,8620500.0,,0.0,0.0,0.0,0.0,-0.839999999999975
484,2008-09-04,460.0,463.24,449.4,450.26,9687300.0,0.0,1.0,230.71218641755013,232.33720268709985,225.3957751653196,225.82710664427415,9687300.0,,0.0,0.0,0.0,0.0,-14.150000000000034
485,2008-09-05,445.49,452.45599999999996,440.08,444.25,9059500.0,0.0,1.0,223.43472158077046,226.9285065603023,220.7213456492075,222.8128017739057,9059500.0,,0.0,0.0,0.0,0.0,-6.009999999999991
486,2008-09-08,452.02,452.94,417.5501,419.95,18017700.0,0.0,1.0,226.70983153143692,227.17125590427207,209.42151415188408,210.62517975228297,18017700.0,,0.0,0.0,0.0,0.0,-24.30000000000001
487,2008-09-09,423.17,432.38,415.0,418.66,14444700.0,0.0,1.0,212.24016505720584,216.85942426787025,208.1425160071376,209.9781825338512,14444700.0,,0.0,0.0,0.0,0.0,-1.2899999999999636
488,2008-09-10,424.47,424.48,409.68,414.16,12441100.0,0.0,1.0,212.8921777579511,212.89719324026456,205.47427941639552,207.72121549281,12441100.0,,0.0,0.0,0.0,0.0,-4.5
489,2008-09-11,408.35,435.09,406.38,433.75,12929800.0,0.0,1.0,204.80722026870998,218.21861997480843,203.81917025296525,217.5465453448095,12929800.0,,0.0,0.0,0.0,0.0,19.589999999999975
490,2008-09-12,430.21,441.99,429.0,437.66,12043900.0,0.0,1.0,215.77106460585705,221.6793027710717,215.16419124593259,219.50759892935864,12043900.0,,0.0,0.0,0.0,0.0,3.910000000000025
491,2008-09-15,424.0,441.97,423.71,433.86,13121600.0,0.0,1.0,212.65645008922007,221.6692718064449,212.51100110213082,217.60171565025718,13121600.0,,0.0,0.0,0.0,0.0,-3.8000000000000114
492,2008-09-16,425.96,449.28,425.49,442.93,13967400.0,0.0,1.0,213.6394846226514,225.3355893775585,213.40375695392044,222.15075810853364,13967400.0,,0.0,0.0,0.0,0.0,9.069999999999993
493,2008-09-17,438.48,439.14,413.44,414.49,18235500.0,0.0,1.0,219.91886847905948,220.24989031174562,207.36010076624333,207.8867264091529,18235500.0,,0.0,0.0,0.0,0.0,-28.439999999999998
494,2008-09-18,422.64,439.18,410.5,439.08,17161600.0,0.0,1.0,211.9743444945943,220.2699522409993,205.88554896609642,220.21979741786498,17161600.0,,0.0,0.0,0.0,0.0,24.589999999999975
495,2008-09-19,461.0,462.07,443.28,449.15,19991900.0,0.0,1.0,231.21373464889263,231.7503912564291,222.32629998950353,225.27038810748402,19991900.0,,0.0,0.0,0.0,0.0,10.069999999999993
496,2008-09-22,454.13,454.13,429.0,430.14,8805700.0,0.0,1.0,227.76809829956963,227.76809829956963,215.16419124593259,215.73595622966306,8805700.0,,0.0,0.0,0.0,0.0,-19.00999999999999
497,2008-09-23,433.25,440.79,425.7201,429.27,10397900.0,0.0,1.0,217.29577122913827,221.0774448934607,213.51916320195235,215.29960926839507,10397900.0,,0.0,0.0,0.0,0.0,-0.8700000000000045
498,2008-09-24,430.34,445.0,430.11,435.11,8475500.0,0.0,1.0,215.8362658759316,223.18896294741265,215.72090978272283,218.22865093943528,8475500.0,,0.0,0.0,0.0,0.0,5.840000000000032
499,2008-09-25,438.84,450.0,435.98,439.6,10030500.0,0.0,1.0,220.09942584234278,225.6967041041251,218.66499790070327,220.48060249816314,10030500.0,,0.0,0.0,0.0,0.0,4.490000000000009
500,2008-09-26,428.0,437.16,421.0301,431.04,10574400.0,0.0,1.0,214.66264301459012,219.25682481368744,211.16690199695603,216.18734963787134,10574400.0,,0.0,0.0,0.0,0.0,-8.560000000000002
501,2008-09-29,419.51,423.51,380.71,381.0,21504200.0,0.0,1.0,210.40449853049228,212.41069145586232,190.94442715440326,191.08987614149257,21504200.0,,0.0,0.0,0.0,0.0,-50.04000000000002
502,2008-09-30,395.98,425.08,392.32,400.52,6166400.0,0.0,1.0,198.60306864700325,213.19812217906997,196.7674021202897,200.8800976172982,6166400.0,,0.0,0.0,0.0,0.0,19.519999999999982
503,2008-10-01,411.15,416.98,403.1,411.72,12457100.0,0.0,1.0,206.21155531646897,209.13558150519574,202.17409205416183,206.4974378083342,12457100.0,,0.0,0.0,0.0,0.0,11.200000000000045
504,2008-10-02,409.79,409.98,386.0,390.49,11957800.0,0.0,1.0,205.52944972184318,205.62474388579827,193.5976172982051,195.8495688569329,11957800.0,,0.0,0.0,0.0,0.0,-21.230000000000018
505,2008-10-03,399.9,412.4999,383.07,386.91,15969800.0,0.0,1.0,200.56913771386584,206.88859527395823,192.12808098037158,194.0540261887268,15969800.0,,0.0,0.0,0.0,0.0,-3.579999999999984
506,2008-10-06,373.98,375.99,357.16,371.21,22418700.0,0.0,1.0,187.5690075574683,188.5771195024667,179.13296630628741,186.1797189566495,22418700.0,,0.0,0.0,0.0,0.0,-15.700000000000045
507,2008-10-07,373.33,374.98,345.37,346.01,22086600.0,0.0,1.0,187.2430012070956,188.0705557888108,173.2197126587593,173.5407035268185,22086600.0,,0.0,0.0,0.0,0.0,-25.19999999999999
508,2008-10-08,330.16,358.99,326.11,338.11,23629100.0,0.0,1.0,165.59116406003992,180.05079956964417,163.55989372310273,169.57847249921278,23629100.0,,0.0,0.0,0.0,0.0,-7.899999999999977
509,2008-10-09,344.52,348.5661,321.67,328.98,16133800.0,0.0,1.0,172.79339666211814,174.8227109609531,161.3330195759421,164.99933714705577,16133800.0,,0.0,0.0,0.0,0.0,-9.129999999999995
510,2008-10-10,313.16,341.89,310.3,332.0,21174400.0,0.0,1.0,157.06484412721736,171.4743248136874,155.63041618557784,166.51401280571008,21174400.0,,0.0,0.0,0.0,0.0,3.019999999999982
511,2008-10-13,355.79,381.95,345.75,381.02,17793100.0,0.0,1.0,178.44584522934818,191.566346961268,173.41030098666943,191.09990710611942,17793100.0,,0.0,0.0,0.0,0.0,49.01999999999998
512,2008-10-14,393.53,394.5,357.0,362.71,15554000.0,0.0,1.0,197.37427548021407,197.8607772646164,179.0527185892726,181.91655899023826,15554000.0,,0.0,0.0,0.0,0.0,-18.310000000000002
513,2008-10-15,354.65,359.0,338.83,339.17,13429300.0,0.0,1.0,177.87408024561768,180.05581505195758,169.93958722577938,170.11011362443585,13429300.0,,0.0,0.0,0.0,0.0,-23.539999999999964
514,2008-10-16,332.76,356.5,309.44,353.02,32446900.0,0.0,1.0,166.89518946153038,178.80194447360134,155.1990847066233,177.0565566285294,32446900.0,,0.0,0.0,0.0,0.0,13.849999999999966
515,2008-10-17,378.96,386.0,363.55,372.54,28469900.0,0.0,1.0,190.0667177495539,193.5976172982051,182.337859504566,186.84677810433502,28469900.0,,0.0,0.0,0.0,0.0,19.52000000000004
516,2008-10-20,379.75,380.98,359.59,379.32,13493200.0,0.0,1.0,190.46294085231446,191.07984517686572,180.35172850844967,190.24727511283717,13493200.0,,0.0,0.0,0.0,0.0,6.779999999999973
517,2008-10-21,372.39,383.78,362.0,362.75,11552400.0,0.0,1.0,186.77154586963368,192.48418022462474,181.5604597459851,181.936620919492,11552400.0,,0.0,0.0,0.0,0.0,-16.569999999999993
518,2008-10-22,356.99,369.69,344.0,355.67,13106800.0,0.0,1.0,179.0477031069592,185.41736564500889,172.5325915818201,178.3856594415871,13106800.0,,0.0,0.0,0.0,0.0,-7.079999999999984
519,2008-10-23,353.65,358.0,337.99,352.32,12944800.0,0.0,1.0,177.37253201427518,179.55426682061508,169.51828671145168,176.7054728665897,12944800.0,,0.0,0.0,0.0,0.0,-3.3500000000000227
520,2008-10-24,326.47,350.47,324.74,339.29,14703200.0,0.0,1.0,163.7404510863861,175.7776086386061,162.87277264616353,170.1702994121969,14703200.0,,0.0,0.0,0.0,0.0,-13.029999999999973
521,2008-10-27,334.81,343.0,325.6,329.49,12388900.0,0.0,1.0,167.9233633357825,172.0310433504776,163.3041041251181,165.25512674504043,12388900.0,,0.0,0.0,0.0,0.0,-9.800000000000011
522,2008-10-28,339.05,369.31,328.51,368.75,16194500.0,0.0,1.0,170.0499278366747,185.22677731709882,164.76360947832475,184.94591030754697,16194500.0,,0.0,0.0,0.0,0.0,39.25999999999999
523,2008-10-29,365.79,371.0,352.37,358.0,19493600.0,0.0,1.0,183.46132754277318,186.0743938280676,176.7305502781568,179.55426682061508,19493600.0,,0.0,0.0,0.0,0.0,-10.75
524,2008-10-30,368.46,372.0,358.37,359.69,15961800.0,0.0,1.0,184.8004613204576,186.5759420594101,179.73983966621182,180.4018833315839,15961800.0,,0.0,0.0,0.0,0.0,1.6899999999999977
525,2008-10-31,356.16,371.9599,354.27,359.36,14831700.0,0.0,1.0,178.63141807494492,186.5558299753333,177.68349191770756,180.2363724152409,14831700.0,,0.0,0.0,0.0,0.0,-0.3299999999999841
526,2008-11-03,357.58,362.99,341.43,346.49,11897000.0,0.0,1.0,179.34361656345123,182.05699249501416,171.24361262726987,173.7814466778629,11897000.0,,0.0,0.0,0.0,0.0,-12.870000000000005
527,2008-11-04,353.44,372.36,345.5,366.94,14685100.0,0.0,1.0,177.26720688569333,186.7564994226934,173.28491392883384,184.03810800881703,14685100.0,,0.0,0.0,0.0,0.0,20.44999999999999
528,2008-11-05,362.15,368.88,341.31,342.24,13879100.0,0.0,1.0,181.63569198068646,185.0111115776215,171.18342683950874,171.6498666946573,13879100.0,,0.0,0.0,0.0,0.0,-24.69999999999999
529,2008-11-06,339.97,344.42,325.81,331.22,17132400.0,0.0,1.0,170.51135220950982,172.74324183898395,163.4094292537,166.12280518526296,17132400.0,,0.0,0.0,0.0,0.0,-11.019999999999982
530,2008-11-07,333.12,341.15,325.33099999999996,331.14,9353200.0,0.0,1.0,167.07574682481368,171.10317912249394,163.16918765088698,166.08268132675553,9353200.0,,0.0,0.0,0.0,0.0,-0.08000000000004093
531,2008-11-10,328.0,329.444,309.47,318.78,16144000.0,0.0,1.0,164.5078198803401,165.23205552639863,155.21413115356356,159.88354518736222,16144000.0,,0.0,0.0,0.0,0.0,-12.360000000000014
532,2008-11-11,308.69,316.3,300.52099999999996,311.46,20272900.0,0.0,1.0,154.8229235331164,158.63970557363285,150.72577603127954,156.21221213393508,20272900.0,,0.0,0.0,0.0,0.0,-7.319999999999993
533,2008-11-12,302.05,312.4899,287.76,291.0,20082000.0,0.0,1.0,151.49264327700217,156.72875665739474,144.32551905111788,145.95053532066757,20082000.0,,0.0,0.0,0.0,0.0,-20.45999999999998
534,2008-11-13,291.77,313.0,280.0,312.08,26442900.0,0.0,1.0,146.3367274588013,156.98459641020258,140.43350477590008,156.5231720373675,26442900.0,,0.0,0.0,0.0,0.0,21.079999999999984
535,2008-11-14,303.25,324.99,302.56,310.02,19015100.0,0.0,1.0,152.0945011546132,162.99815970399916,151.74843287498692,155.48998268080192,19015100.0,,0.0,0.0,0.0,0.0,-2.0600000000000023
536,2008-11-17,303.0,310.16,297.95,300.12,15072500.0,0.0,1.0,151.9691140967776,155.5601994331899,149.43629552849794,150.52465519051114,15072500.0,,0.0,0.0,0.0,0.0,-9.899999999999977
537,2008-11-18,301.57,303.73,285.35,297.42,16675500.0,0.0,1.0,151.2519001259578,152.33524430565762,143.11678781358245,149.17047496588643,16675500.0,,0.0,0.0,0.0,0.0,-2.6999999999999886
538,2008-11-19,295.39,300.19,278.58,280.18,15653500.0,0.0,1.0,148.15233205626112,150.55976356670516,139.7213062873937,140.52378345754173,15653500.0,,0.0,0.0,0.0,0.0,-17.24000000000001
539,2008-11-20,274.89,282.94,259.04,259.56,19539200.0,0.0,1.0,137.8705933137399,141.90805657604704,129.92105384696129,130.18185892725936,19539200.0,,0.0,0.0,0.0,0.0,-20.620000000000005
540,2008-11-21,262.51,269.37,247.3,262.43,20468500.0,0.0,1.0,131.66142620971974,135.1020470767293,124.0328776110003,131.62130235121234,20468500.0,,0.0,0.0,0.0,0.0,2.8700000000000045
